#Paddle1,#Paddle2,#Paddle3,#H_S1,#H_S2,#H_S3,#D_S1,#D_S2,#D_S3,#AXIS_S1,#AXIS_S2,#AXIS_S3,#ROT_ANGLE
89.963504,50.007299,109.941606,-0.683088,-0.519088,-0.513749,0.047031,-0.733247,0.678334,0.367277,-0.330319,-0.869481,161.001066
89.963504,50.007299,119.992701,-0.751708,-0.563876,-0.342022,0.380157,-0.794264,0.473947,0.248782,-0.197742,-0.948159,150.143851
89.963504,50.007299,130.043796,-0.742593,-0.665388,-0.076245,0.646611,-0.741946,0.177231,0.071959,-0.074484,-0.994622,138.734714
89.963504,50.007299,139.970803,-0.590458,-0.765857,0.254601,0.767746,-0.630277,-0.115397,-0.156327,-0.003706,-0.987698,129.072204
89.963504,50.007299,150.021898,-0.292524,-0.778445,0.555385,0.766483,-0.538147,-0.350573,-0.399709,0.009728,-0.916591,122.567503
89.963504,50.007299,159.948905,0.102548,-0.623507,0.775063,0.713605,-0.496717,-0.494005,-0.633823,-0.047380,-0.772025,120.005578
89.963504,50.007299,170.000000,0.427487,-0.310038,0.849195,0.693146,-0.490619,-0.528055,-0.790923,-0.158400,-0.591059,121.936725
89.963504,60.058394,0.000000,0.612603,-0.047837,0.788942,0.775646,0.228288,-0.588437,-0.780458,-0.470468,-0.411758,89.488735
89.963504,60.058394,10.051095,0.510319,0.329623,0.794307,0.753273,0.274292,-0.597782,-0.760615,-0.612689,-0.214655,99.314562
89.963504,60.058394,19.978102,0.215841,0.636908,0.740108,0.735057,0.392949,-0.552524,-0.659356,-0.749944,-0.053228,112.785339
89.963504,60.058394,30.029197,-0.224290,0.745348,0.627814,0.663415,0.588682,-0.461882,-0.499389,-0.864767,0.052810,129.128319
89.963504,60.058394,39.956204,-0.601194,0.609656,0.516609,0.499488,0.791326,-0.352583,-0.328635,-0.940080,0.090819,142.661137
89.963504,60.058394,50.007299,-0.861733,0.300483,0.408810,0.231023,0.949767,-0.211119,-0.141763,-0.986692,0.079643,154.146950
89.963504,60.058394,60.058394,-0.954966,-0.104067,0.277868,-0.113759,0.993328,-0.018941,0.055633,-0.998297,0.017530,163.952983
89.963504,60.058394,69.985401,-0.873149,-0.467724,0.137276,-0.433621,0.873932,0.219582,0.234911,-0.967683,-0.091683,169.281446
89.963504,60.058394,80.036496,-0.691404,-0.721161,-0.043447,-0.652113,0.597059,0.467193,0.386652,-0.892965,-0.230465,171.384602
89.963504,60.058394,89.963504,-0.495314,-0.836055,-0.235957,-0.681606,0.205622,0.702234,0.495033,-0.773913,-0.394970,168.724878
89.963504,60.058394,100.014599,-0.379342,-0.840712,-0.386397,-0.515811,-0.154545,0.842648,0.542455,-0.639746,-0.544488,162.641175
89.963504,60.058394,109.941606,-0.348289,-0.803672,-0.482500,-0.212564,-0.433607,0.875672,0.539160,-0.495791,-0.680807,154.270520
89.963504,60.058394,119.992701,-0.393806,-0.781758,-0.483499,0.178755,-0.581094,0.793963,0.476466,-0.350932,-0.806118,143.432870
89.963504,60.058394,130.043796,-0.450437,-0.815023,-0.364478,0.580388,-0.577514,0.574132,0.345770,-0.205957,-0.915437,130.345381
89.963504,60.058394,139.970803,-0.430541,-0.892402,-0.135104,0.848531,-0.451220,0.276398,0.153651,-0.097440,-0.983309,117.718703
89.963504,60.058394,150.021898,-0.275699,-0.949390,0.150494,0.957023,-0.285760,-0.049487,-0.093886,-0.031583,-0.995082,106.681063
89.963504,60.058394,159.948905,0.025138,-0.898119,0.439033,0.927278,-0.143147,-0.345925,-0.384897,-0.033099,-0.922366,98.302560
89.963504,60.058394,170.000000,0.339915,-0.689000,0.640106,0.845684,-0.073831,-0.528553,-0.627214,-0.114784,-0.770342,95.058228
89.963504,69.985401,0.000000,0.772441,-0.383401,0.506298,0.628311,0.577484,-0.521284,-0.726257,-0.350140,-0.591568,58.771877
89.963504,69.985401,10.051095,0.784828,-0.004871,0.619695,0.515137,0.561010,-0.647998,-0.802958,-0.524604,-0.282929,66.776330
89.963504,69.985401,19.978102,0.618961,0.381398,0.686602,0.435464,0.560876,-0.704123,-0.731478,-0.681311,-0.027484,79.603669
89.963504,69.985401,30.029197,0.238083,0.661969,0.710713,0.369590,0.614954,-0.696587,-0.566829,-0.810560,0.147301,97.042437
89.963504,69.985401,39.956204,-0.168968,0.694377,0.699493,0.273538,0.714856,-0.643552,-0.392943,-0.890918,0.227730,112.483617
89.963504,69.985401,50.007299,-0.530483,0.505769,0.680284,0.096942,0.833440,-0.544041,-0.199768,-0.946316,0.254122,126.448455
89.963504,69.985401,60.058394,-0.760855,0.140937,0.633432,-0.153210,0.909519,-0.386395,0.003578,-0.973969,0.226652,139.541629
89.963504,69.985401,69.985401,-0.778977,-0.277244,0.562432,-0.437339,0.882993,-0.170461,0.199262,-0.967905,0.153150,148.488232
89.963504,69.985401,80.036496,-0.634804,-0.648967,0.419363,-0.682181,0.725596,0.090224,0.377366,-0.925230,0.039287,154.994407
89.963504,69.985401,89.963504,-0.376014,-0.900683,0.217675,-0.810048,0.433579,0.394755,0.531416,-0.839410,-0.113961,156.567843
89.963504,69.985401,100.014599,-0.149130,-0.988816,-0.001823,-0.753829,0.112496,0.647369,0.628494,-0.729895,-0.268791,154.079862
89.963504,69.985401,109.941606,0.005336,-0.974552,-0.224097,-0.528579,-0.192983,0.826657,0.680365,-0.596495,-0.425790,148.419191
89.963504,69.985401,119.992701,0.047913,-0.915768,-0.398840,-0.154801,-0.401282,0.902779,0.676885,-0.450043,-0.582485,139.216124
89.963504,69.985401,130.043796,-0.003513,-0.875957,-0.482377,0.308985,-0.459726,0.832574,0.609121,-0.291699,-0.737484,126.547086
89.963504,69.985401,139.970803,-0.072134,-0.898313,-0.433394,0.698452,-0.355692,0.621006,0.476674,-0.151107,-0.865996,112.790934
89.963504,69.985401,150.021898,-0.064976,-0.961318,-0.267668,0.939560,-0.149297,0.308119,0.272911,-0.034643,-0.961415,98.666243
89.963504,69.985401,159.948905,0.080290,-0.996658,-0.015033,0.995669,0.080901,-0.045808,-0.017314,0.031052,-0.999368,85.410616
89.963504,69.985401,170.000000,0.311695,-0.921626,0.231195,0.921750,0.234205,-0.309071,-0.318103,-0.000254,-0.948056,76.455254
89.963504,80.036496,0.000000,0.831592,-0.551646,0.064351,0.544572,0.787153,-0.289536,-0.458063,0.036230,-0.888181,38.105707
89.963504,80.036496,10.051095,0.935987,-0.251208,0.246624,0.345771,0.787594,-0.510037,-0.846755,-0.246865,-0.471237,39.302742
89.963504,80.036496,19.978102,0.905059,0.132878,0.403995,0.182776,0.736202,-0.651613,-0.857361,-0.513687,-0.032528,50.085785
89.963504,80.036496,30.029197,0.662413,0.514704,0.544324,0.061378,0.686868,-0.724186,-0.670731,-0.699807,0.245744,67.273020
89.963504,80.036496,39.956204,0.310969,0.705254,0.637115,-0.029448,0.677179,-0.735229,-0.475422,-0.798362,0.369584,83.699143
89.963504,80.036496,50.007299,-0.081650,0.690870,0.718354,-0.147941,0.704374,-0.694241,-0.269392,-0.864017,0.425327,99.572176
89.963504,80.036496,60.058394,-0.427576,0.446835,0.785823,-0.318155,0.739290,-0.593488,-0.049714,-0.904338,0.423912,115.538237
89.963504,80.036496,69.985401,-0.567288,0.074118,0.820177,-0.533286,0.725851,-0.434450,0.156888,-0.910706,0.382099,127.361292
89.963504,80.036496,80.036496,-0.519384,-0.350890,0.779177,-0.745881,0.631111,-0.212979,0.355295,-0.887615,0.293097,137.637086
89.963504,80.036496,89.963504,-0.279857,-0.703420,0.653361,-0.901357,0.426807,0.073425,0.538753,-0.825915,0.166160,143.442897
89.963504,80.036496,100.014599,0.008401,-0.894553,0.446884,-0.919397,0.168836,0.355251,0.675080,-0.737422,0.021808,145.275181
89.963504,80.036496,109.941606,0.278127,-0.945274,0.170595,-0.775561,-0.116214,0.620483,0.774178,-0.616837,-0.141985,143.298778
89.963504,80.036496,119.992701,0.438296,-0.890935,-0.118878,-0.474442,-0.341652,0.811282,0.822673,-0.477497,-0.308554,137.552698
89.963504,80.036496,130.043796,0.463297,-0.796702,-0.388100,-0.021997,-0.448139,0.893693,0.815846,-0.312617,-0.486483,127.228402
89.963504,80.036496,139.970803,0.371180,-0.749002,-0.548837,0.433952,-0.382622,0.815651,0.745224,-0.149468,-0.649847,114.470007
89.963504,80.036496,150.021898,0.261831,-0.779639,-0.568865,0.784333,-0.171569,0.596142,0.608225,0.003294,-0.793758,99.879801
89.963504,80.036496,159.948905,0.234948,-0.863053,-0.447146,0.955489,0.120618,0.269243,0.381954,0.135091,-0.914255,84.014827
89.963504,80.036496,170.000000,0.334648,-0.909740,-0.245729,0.937823,0.347031,-0.007597,0.116499,0.178689,-0.976984,71.004511
89.963504,89.963504,0.000000,0.739420,-0.503072,-0.447411,0.565371,0.824807,0.006951,0.193679,0.594054,-0.780761,43.175229
89.963504,89.963504,10.051095,0.895014,-0.368854,-0.250792,0.309042,0.918246,-0.247624,-0.403911,0.590194,-0.698947,29.008593
89.963504,89.963504,19.978102,0.995448,-0.082326,-0.048018,0.051947,0.891088,-0.450847,-0.979295,0.139637,-0.146568,27.261859
89.963504,89.963504,30.029197,0.938023,0.304785,0.164979,-0.159330,0.801987,-0.575701,-0.854421,-0.370772,0.363996,39.607759
89.963504,89.963504,39.956204,0.720686,0.608341,0.332464,-0.300286,0.706169,-0.641213,-0.605233,-0.577383,0.548017,55.997507
89.963504,89.963504,50.007299,0.386098,0.776890,0.497362,-0.420189,0.628105,-0.654923,-0.365273,-0.689230,0.625730,73.047580
89.963504,89.963504,60.058394,0.000663,0.735530,0.677492,-0.546477,0.567649,-0.615741,-0.122971,-0.757565,0.641073,90.841178
89.963504,89.963504,69.985401,-0.254158,0.502204,0.826556,-0.696458,0.497957,-0.516706,0.098710,-0.776915,0.621819,105.456029
89.963504,89.963504,80.036496,-0.345123,0.117861,0.931128,-0.843162,0.396849,-0.362751,0.314650,-0.772007,0.552268,119.533312
89.963504,89.963504,89.963504,-0.206958,-0.271975,0.939786,-0.961791,0.232541,-0.144507,0.514757,-0.729812,0.449889,129.945861
89.963504,89.963504,100.014599,0.075058,-0.550955,0.831152,-0.994256,0.022429,0.104655,0.680872,-0.658077,0.321477,136.411500
89.963504,89.963504,109.941606,0.410139,-0.686267,0.600686,-0.903808,-0.217635,0.368465,0.815210,-0.554593,0.166911,139.332570
89.963504,89.963504,119.992701,0.681549,-0.673347,0.286521,-0.675096,-0.427474,0.601258,0.904214,-0.427078,0.001313,138.238307
89.963504,89.963504,130.043796,0.824139,-0.558598,-0.093614,-0.289325,-0.557291,0.778279,0.946116,-0.267203,-0.182941,132.611729
89.963504,89.963504,139.970803,0.780882,-0.441963,-0.441466,0.166842,-0.533478,0.829195,0.926512,-0.095929,-0.363830,123.210798
89.963504,89.963504,150.021898,0.616875,-0.408623,-0.672676,0.576377,-0.347465,0.739634,0.846870,0.073111,-0.526750,110.775413
89.963504,89.963504,159.948905,0.435901,-0.489409,-0.755294,0.856296,-0.032798,0.515443,0.696662,0.240241,-0.675978,95.512174
89.963504,89.963504,170.000000,0.369095,-0.625680,-0.687236,0.929390,0.247139,0.274147,0.512398,0.346410,-0.785779,81.693069
89.963504,100.014599,0.000000,0.480562,-0.217627,-0.849528,0.697566,0.681941,0.219904,0.484747,0.729087,-0.483169,71.275745
89.963504,100.014599,10.051095,0.621810,-0.293789,-0.725975,0.430488,0.902590,0.003458,0.199977,0.867601,-0.455278,52.695148
89.963504,100.014599,19.978102,0.812743,-0.201269,-0.546754,0.111872,0.974885,-0.192574,-0.240596,0.934688,-0.261672,36.751609
89.963504,100.014599,30.029197,0.940906,0.076024,-0.330024,-0.189736,0.925521,-0.327738,-0.723914,0.632563,0.275341,28.855511
89.963504,100.014599,39.956204,0.906421,0.397853,-0.141826,-0.419405,0.808032,-0.413744,-0.717963,0.077714,0.691730,36.209219
89.963504,100.014599,50.007299,0.709243,0.702095,0.063541,-0.605662,0.652983,-0.454737,-0.473334,-0.271851,0.837885,51.296434
89.963504,100.014599,60.058394,0.389683,0.870053,0.301917,-0.747156,0.490340,-0.448692,-0.213332,-0.450478,0.866925,68.863988
89.963504,100.014599,69.985401,0.077995,0.844379,0.530039,-0.862802,0.323538,-0.388453,0.019342,-0.516323,0.856176,85.546515
89.963504,100.014599,80.036496,-0.144438,0.618281,0.772572,-0.942658,0.151435,-0.297429,0.242630,-0.549710,0.799343,102.475620
89.963504,100.014599,89.963504,-0.160443,0.283365,0.945496,-0.987037,-0.049957,-0.152520,0.453771,-0.530579,0.715945,117.474026
89.963504,100.014599,100.014599,0.020484,-0.024618,0.999487,-0.969235,-0.245749,0.013811,0.630866,-0.484113,0.606336,128.834987
89.963504,100.014599,109.941606,0.332364,-0.238458,0.912509,-0.872015,-0.446312,0.200985,0.784360,-0.407976,0.467263,137.316691
89.963504,100.014599,119.992701,0.671173,-0.291647,0.681519,-0.673551,-0.623895,0.396338,0.903147,-0.299533,0.307579,141.623821
89.963504,100.014599,130.043796,0.927538,-0.201725,0.314611,-0.354151,-0.743314,0.567504,0.979531,-0.158665,0.123874,142.030189
89.963504,100.014599,139.970803,0.992135,-0.047714,-0.115720,0.042376,-0.741873,0.669200,0.997740,-0.001536,-0.067177,137.891534
89.963504,100.014599,150.021898,0.860983,0.061128,-0.504948,0.436846,-0.597367,0.672546,0.956643,0.158828,-0.244146,129.695351
89.963504,100.014599,159.948905,0.602497,0.039821,-0.797127,0.766296,-0.308085,0.563803,0.853170,0.323388,-0.409294,117.442717
89.963504,100.014599,170.000000,0.391286,-0.116873,-0.912818,0.918541,-0.011171,0.395169,0.718539,0.443279,-0.535915,104.978217
89.963504,109.941606,0.000000,0.170784,0.167586,-0.970952,0.846491,0.479374,0.231632,0.558396,0.753601,-0.346812,101.824631
89.963504,109.941606,10.051095,0.231770,-0.060099,-0.970912,0.628715,0.770869,0.102366,0.370489,0.861790,-0.346492,83.710969
89.963504,109.941606,19.978102,0.430443,-0.172959,-0.885892,0.308065,0.950687,-0.035924,0.122162,0.956405,-0.265266,65.050815
89.963504,109.941606,30.029197,0.671973,-0.080593,-0.736177,-0.034140,0.989633,-0.139504,-0.172353,0.984548,-0.030987,48.552719
89.963504,109.941606,39.956204,0.798013,0.170330,-0.578068,-0.345069,0.915559,-0.206588,-0.432683,0.812536,0.390604,41.280535
89.963504,109.941606,50.007299,0.772158,0.497790,-0.394938,-0.608489,0.758315,-0.233880,-0.464554,0.410077,0.784874,44.809319
89.963504,109.941606,60.058394,0.573859,0.802291,-0.164363,-0.814260,0.537503,-0.219251,-0.283754,0.045508,0.957817,57.551387
89.963504,109.941606,69.985401,0.282227,0.955965,0.080493,-0.942031,0.292025,-0.165225,-0.070819,-0.136373,0.988123,73.822803
89.963504,109.941606,80.036496,0.000280,0.925312,0.379206,-0.995332,0.036853,-0.089193,0.144141,-0.237908,0.960533,91.199374
89.963504,109.941606,89.963504,-0.162268,0.722162,0.672422,-0.972637,-0.231889,0.014326,0.352392,-0.267803,0.896717,109.090664
89.963504,109.941606,100.014599,-0.123900,0.457085,0.880751,-0.880640,-0.459696,0.114685,0.529623,-0.255986,0.808685,124.198132
89.963504,109.941606,109.941606,0.094067,0.212899,0.972536,-0.726783,-0.652931,0.213231,0.690781,-0.214660,0.690466,137.119636
89.963504,109.941606,119.992701,0.418038,0.086636,0.904289,-0.513961,-0.798249,0.314073,0.826318,-0.140935,0.545286,146.583686
89.963504,109.941606,130.043796,0.740427,0.118539,0.661602,-0.218108,-0.888686,0.403319,0.928803,-0.028357,0.369488,152.899099
89.963504,109.941606,139.970803,0.924515,0.264683,0.274254,0.113462,-0.878049,0.464927,0.979909,0.101677,0.171580,153.853093
89.963504,109.941606,150.021898,0.892062,0.423976,-0.156428,0.444371,-0.759973,0.474317,0.970665,0.239563,-0.020473,150.126560
89.963504,109.941606,159.948905,0.662911,0.487070,-0.568605,0.743240,-0.519648,0.421379,0.900442,0.383456,-0.205343,141.408525
89.963504,109.941606,170.000000,0.386891,0.378718,-0.840766,0.917884,-0.245510,0.311790,0.792816,0.495404,-0.354990,130.587765
89.963504,119.992701,0.000000,-0.170658,0.581915,-0.795142,0.953241,0.301773,0.016258,0.571189,0.773404,-0.274935,137.522722
89.963504,119.992701,10.051095,-0.230148,0.275896,-0.933227,0.821563,0.569080,-0.034369,0.430097,0.845281,-0.317043,120.620734
89.963504,119.992701,19.978102,-0.116012,-0.015958,-0.993120,0.579904,0.810671,-0.080768,0.257199,0.917374,-0.303766,101.248646
89.963504,119.992701,30.029197,0.158094,-0.157448,-0.974790,0.270048,0.956463,-0.110691,0.068342,0.973925,-0.216334,81.132874
89.963504,119.992701,39.956204,0.404718,-0.081374,-0.910814,-0.057606,0.991786,-0.114205,-0.115957,0.993170,-0.012946,66.633905
89.963504,119.992701,50.007299,0.563433,0.170536,-0.808369,-0.400952,0.911951,-0.087075,-0.271136,0.901744,0.336664,58.076119
89.963504,119.992701,60.058394,0.553244,0.517573,-0.652717,-0.693527,0.720237,-0.016722,-0.279285,0.650103,0.706658,58.972545
89.963504,119.992701,69.985401,0.366151,0.810161,-0.457790,-0.891943,0.445793,0.075533,-0.162797,0.385773,0.908117,69.580235
89.963504,119.992701,80.036496,0.088849,0.979985,-0.178146,-0.974116,0.122815,0.189774,0.016615,0.193762,0.980908,84.917072
89.963504,119.992701,89.963504,-0.184281,0.969809,0.159722,-0.925718,-0.225865,0.303365,0.203373,0.087745,0.975162,103.613828
89.963504,119.992701,100.014599,-0.310768,0.822745,0.475935,-0.766563,-0.513000,0.386281,0.368578,0.050246,0.928238,121.119803
89.963504,119.992701,109.941606,-0.262241,0.609150,0.748442,-0.522151,-0.741812,0.420801,0.526263,0.047348,0.849002,138.221445
89.963504,119.992701,119.992701,-0.040002,0.440920,0.896655,-0.240057,-0.875331,0.419725,0.670021,0.079425,0.738081,152.527936
89.963504,119.992701,130.043796,0.282186,0.384851,0.878784,0.082595,-0.922355,0.377411,0.796811,0.149189,0.585521,165.042116
89.963504,119.992701,139.970803,0.569922,0.478744,0.667828,0.375123,-0.874694,0.306911,0.885458,0.242118,0.396665,172.494848
89.963504,119.992701,150.021898,0.684882,0.654795,0.319657,0.619061,-0.754274,0.218708,0.917660,0.347792,0.192201,174.666151
89.963504,119.992701,159.948905,0.575525,0.810281,-0.110523,0.816884,-0.563275,0.124183,0.886772,0.461753,-0.020476,170.722037
89.963504,119.992701,170.000000,0.329930,0.812180,-0.481155,0.933490,-0.356559,0.038235,0.810301,0.552053,-0.196595,162.029418
89.963504,130.043796,0.000000,-0.367797,0.862767,-0.346927,0.914987,0.269208,-0.300542,0.560246,0.795874,-0.229586,173.469811
89.963504,130.043796,10.051095,-0.538351,0.579182,-0.612149,0.839703,0.430090,-0.331545,0.442576,0.837912,-0.319421,155.933213
89.963504,130.043796,19.978102,-0.562483,0.231911,-0.793618,0.712131,0.623587,-0.322504,0.308986,0.884360,-0.349907,136.669057
89.963504,130.043796,30.029197,-0.387324,-0.084748,-0.918040,0.511704,0.808549,-0.290530,0.161102,0.930366,-0.329340,115.105718
89.963504,130.043796,39.956204,-0.124412,-0.203519,-0.971134,0.250103,0.940704,-0.229183,0.021274,0.973288,-0.228602,97.176182
89.963504,130.043796,50.007299,0.136251,-0.119535,-0.983436,-0.086037,0.987515,-0.131951,-0.118183,0.992848,-0.016879,82.876057
89.963504,130.043796,60.058394,0.291389,0.141756,-0.946043,-0.424725,0.905310,0.004834,-0.204847,0.933798,0.293357,74.909072
89.963504,130.043796,69.985401,0.251938,0.461833,-0.850434,-0.708514,0.686619,0.162978,-0.204228,0.773660,0.599785,77.327458
89.963504,130.043796,80.036496,0.057957,0.747101,-0.662179,-0.860567,0.373599,0.346191,-0.101914,0.584780,0.804764,87.244748
89.963504,130.043796,89.963504,-0.238468,0.898057,-0.369630,-0.852911,-0.011660,0.521927,0.042346,0.429651,0.902001,103.927411
89.963504,130.043796,100.014599,-0.475714,0.878919,-0.034605,-0.684655,-0.345297,0.641886,0.184119,0.345369,0.920228,121.836443
89.963504,130.043796,109.941606,-0.586654,0.742241,0.323905,-0.394742,-0.611319,0.685906,0.324329,0.302125,0.896399,140.639696
89.963504,130.043796,119.992701,-0.513767,0.564317,0.646212,-0.029130,-0.764263,0.644247,0.466344,0.296624,0.833389,159.142547
89.963504,130.043796,130.043796,-0.262795,0.438981,0.859206,0.354500,-0.784292,0.509133,0.606684,0.327253,0.724459,176.657404
89.963504,130.043796,139.970803,0.068205,0.456231,0.887244,0.649221,-0.695557,0.307755,-0.728491,-0.382135,-0.568572,170.228753
89.963504,130.043796,150.021898,0.325458,0.606209,0.725664,0.834779,-0.544653,0.080600,-0.808890,-0.456486,-0.370564,162.036625
89.963504,130.043796,159.948905,0.395321,0.824795,0.404270,0.917546,-0.375086,-0.131981,-0.829878,-0.540439,-0.138665,160.461362
89.963504,130.043796,170.000000,0.257207,0.965926,0.028831,0.934120,-0.240875,-0.263437,-0.789749,-0.609407,0.070139,166.895116
89.963504,139.970803,0.000000,-0.372745,0.915158,0.153450,0.712099,0.388135,-0.585036,-0.523322,-0.822402,0.223135,152.934105
89.963504,139.970803,10.051095,-0.609521,0.782201,-0.129022,0.644708,0.394365,-0.654850,-0.432520,-0.833132,0.344698,168.495777
89.963504,139.970803,19.978102,-0.778741,0.490979,-0.390516,0.611193,0.453426,-0.648728,0.325305,0.851608,-0.411024,171.591045
89.963504,139.970803,30.029197,-0.778228,0.104648,-0.619201,0.551448,0.585618,-0.594102,0.200918,0.881122,-0.428084,148.542888
89.963504,139.970803,39.956204,-0.618054,-0.163367,-0.768973,0.430869,0.747768,-0.505169,0.089190,0.919431,-0.383003,129.126065
89.963504,139.970803,50.007299,-0.363674,-0.279393,-0.888640,0.202610,0.907398,-0.368209,-0.029135,0.965480,-0.258843,111.397307
89.963504,139.970803,60.058394,-0.122420,-0.197587,-0.972611,-0.096245,0.977727,-0.186513,-0.129956,0.990198,-0.051188,98.146324
89.963504,139.970803,69.985401,-0.019314,0.034025,-0.999234,-0.429931,0.902018,0.039024,-0.196019,0.952664,0.232397,93.442348
89.963504,139.970803,80.036496,-0.081488,0.327947,-0.941175,-0.666521,0.684160,0.296100,-0.178905,0.846939,0.500687,96.733285
89.963504,139.970803,89.963504,-0.317126,0.566333,-0.760722,-0.758005,0.330706,0.562194,-0.102118,0.705090,0.701726,109.329852
89.963504,139.970803,100.014599,-0.577559,0.649710,-0.494270,-0.650694,-0.000761,0.759340,-0.000516,0.604671,0.796475,125.279038
89.963504,139.970803,109.941606,-0.791931,0.595260,-0.136056,-0.375890,-0.299658,0.876876,0.113375,0.532953,0.838515,144.613461
89.963504,139.970803,119.992701,-0.855834,0.446967,0.260324,0.014276,-0.482681,0.875680,0.236617,0.495783,0.835591,164.994395
89.963504,139.970803,130.043796,-0.717963,0.283159,0.635885,0.449097,-0.509527,0.733957,-0.372309,-0.493076,-0.786297,173.942938
89.963504,139.970803,139.970803,-0.405272,0.220089,0.887308,0.796279,-0.391824,0.460884,-0.512846,-0.519677,-0.683318,155.063629
89.963504,139.970803,150.021898,-0.056603,0.315538,0.947223,0.972019,-0.199227,0.124451,-0.636351,-0.569753,-0.520037,140.862279
89.963504,139.970803,159.948905,0.191641,0.554818,0.809599,0.975340,-0.015647,-0.220151,-0.721108,-0.630007,-0.288260,133.162542
89.963504,139.970803,170.000000,0.213105,0.810694,0.545308,0.889063,0.070543,-0.452317,-0.734920,-0.675861,-0.055727,135.319472
89.963504,150.021898,0.000000,-0.144395,0.773372,0.617289,0.363302,0.621694,-0.693908,-0.457135,-0.859365,0.229173,116.533385
89.963504,150.021898,10.051095,-0.409957,0.841007,0.353048,0.256502,0.477750,-0.840215,-0.395815,-0.829234,0.394589,132.213251
89.963504,150.021898,19.978102,-0.700594,0.709703,0.074089,0.262840,0.353199,-0.897867,-0.317086,-0.811112,0.491481,152.960258
89.963504,150.021898,30.029197,-0.907361,0.370622,-0.198331,0.331364,0.340348,-0.879978,-0.214466,-0.818573,0.532862,177.888956
89.963504,150.021898,39.956204,-0.915905,0.037173,-0.399670,0.373202,0.445446,-0.813817,0.124682,0.845608,-0.519040,161.113043
89.963504,150.021898,50.007299,-0.782508,-0.233848,-0.577058,0.320764,0.642941,-0.695512,0.027240,0.894336,-0.446567,141.612792
89.963504,150.021898,60.058394,-0.562499,-0.365496,-0.741625,0.144999,0.839474,-0.523697,-0.074057,0.947537,-0.310948,124.828062
89.963504,150.021898,69.985401,-0.389222,-0.316238,-0.865159,-0.145757,0.948533,-0.281139,-0.164761,0.981814,-0.094315,115.339861
89.963504,150.021898,80.036496,-0.318144,-0.141907,-0.937362,-0.424962,0.905183,0.007198,-0.212730,0.965051,0.153047,112.372219
89.963504,150.021898,89.963504,-0.420180,0.073075,-0.904494,-0.634834,0.688555,0.350539,-0.212399,0.889153,0.405331,119.161680
89.963504,150.021898,100.014599,-0.624575,0.203124,-0.754087,-0.648347,0.403436,0.645667,-0.166175,0.801828,0.573984,132.121865
89.963504,150.021898,109.941606,-0.846854,0.214787,-0.486523,-0.473226,0.113120,0.873648,-0.095752,0.724011,0.683110,149.762310
89.963504,150.021898,119.992701,-0.987156,0.111727,-0.114190,-0.125810,-0.103155,0.986677,-0.005313,0.666988,0.745050,170.827339
89.963504,150.021898,130.043796,-0.947679,-0.052333,0.314905,0.319197,-0.168165,0.932649,-0.106176,-0.637956,-0.762718,165.903417
89.963504,150.021898,139.970803,-0.697096,-0.165821,0.697539,0.712956,-0.057424,0.698853,-0.237044,-0.641820,-0.729299,142.952217
89.963504,150.021898,150.021898,-0.324092,-0.133641,0.936539,0.925870,0.158454,0.343011,-0.379322,-0.675192,-0.632638,123.136034
89.963504,150.021898,159.948905,0.053219,0.085816,0.994889,0.919705,0.383884,-0.082310,-0.526925,-0.727964,-0.438654,108.101189
89.963504,150.021898,170.000000,0.237341,0.402903,0.883933,0.767666,0.479807,-0.424823,-0.620099,-0.761706,-0.187831,103.835456
89.963504,159.948905,0.000000,0.268764,0.493772,0.827016,-0.040581,0.863650,-0.502457,-0.307711,-0.911696,0.272257,78.913869
89.963504,159.948905,10.051095,0.023415,0.762985,0.645992,-0.218051,0.634510,-0.741519,-0.310015,-0.813459,0.492112,94.612961
89.963504,159.948905,19.978102,-0.339975,0.841990,0.418891,-0.248150,0.349319,-0.903547,-0.275737,-0.742515,0.610443,116.758965
89.963504,159.948905,30.029197,-0.718112,0.669590,0.189644,-0.126972,0.141870,-0.981708,-0.208952,-0.722735,0.658782,142.801958
89.963504,159.948905,39.956204,-0.925424,0.378934,-0.000208,0.042882,0.104180,-0.993634,-0.145303,-0.737946,0.659032,165.228840
89.963504,159.948905,50.007299,-0.983757,0.035754,-0.175909,0.179387,0.231523,-0.956147,0.068849,0.783870,-0.617097,173.316875
89.963504,159.948905,60.058394,-0.898790,-0.269133,-0.346041,0.194093,0.463473,-0.864593,-0.023314,0.847107,-0.530910,154.134718
89.963504,159.948905,69.985401,-0.752702,-0.433134,-0.495818,0.041255,0.720598,-0.692125,-0.120013,0.918087,-0.377774,141.106558
89.963504,159.948905,80.036496,-0.612577,-0.472100,-0.633933,-0.204176,0.869322,-0.450101,-0.208801,0.960467,-0.184135,133.321089
89.963504,159.948905,89.963504,-0.569723,-0.408635,-0.713045,-0.491312,0.864862,-0.103081,-0.276022,0.959411,0.057820,134.361211
89.963504,159.948905,100.014599,-0.633542,-0.331170,-0.699250,-0.649424,0.718872,0.247936,-0.297866,0.918244,0.260968,142.428013
89.963504,159.948905,109.941606,-0.757993,-0.304522,-0.576812,-0.642756,0.499159,0.581124,-0.287557,0.859456,0.422667,156.414427
89.963504,159.948905,119.992701,-0.871147,-0.360933,-0.332911,-0.441268,0.278085,0.853201,-0.251312,0.799095,0.546159,175.782345
