#Rotator,#Paddle1,#Paddle2,#Paddle3,#S1,#S2,#S3,#DOP,#Power
45.000000,89.963504,30.029197,39.956204,-0.195619,0.619630,0.760126,0.963129,0.000014
0.000000,89.963504,30.029197,50.007299,-0.688433,0.353334,-0.633415,0.993337,0.000011
45.000000,89.963504,30.029197,50.007299,-0.546779,0.407564,0.731385,0.976165,0.000014
0.000000,89.963504,30.029197,60.058394,-0.687876,0.222788,-0.690791,0.991536,0.000011
45.000000,89.963504,30.029197,60.058394,-0.732501,0.041143,0.679522,0.985136,0.000014
0.000000,89.963504,30.029197,69.985401,-0.695474,0.171637,-0.697751,0.991072,0.000011
45.000000,89.963504,30.029197,69.985401,-0.712588,-0.395776,0.579293,0.986156,0.000014
0.000000,89.963504,30.029197,80.036496,-0.746864,0.156060,-0.646405,0.992868,0.000011
45.000000,89.963504,30.029197,80.036496,-0.531580,-0.730896,0.428034,0.979671,0.000014
0.000000,89.963504,30.029197,89.963504,-0.854865,0.127585,-0.502919,0.996348,0.000011
45.000000,89.963504,30.029197,89.963504,-0.253471,-0.947323,0.195785,0.968255,0.000014
0.000000,89.963504,30.029197,100.014599,-0.953978,0.046040,-0.296322,0.998653,0.000011
45.000000,89.963504,30.029197,100.014599,-0.026625,-0.998298,-0.051894,0.956652,0.000015
0.000000,89.963504,30.029197,109.941606,-0.993725,-0.110832,-0.015031,0.997555,0.000011
45.000000,89.963504,30.029197,109.941606,0.101231,-0.950460,-0.293901,0.949602,0.000015
0.000000,89.963504,30.029197,119.992701,-0.905952,-0.297261,0.301475,0.993635,0.000010
45.000000,89.963504,30.029197,119.992701,0.104251,-0.867958,-0.485571,0.948762,0.000015
0.000000,89.963504,30.029197,130.043796,-0.651334,-0.456780,0.605901,0.984540,0.000011
45.000000,89.963504,30.029197,130.043796,-0.003022,-0.815450,-0.578819,0.951092,0.000015
0.000000,89.963504,30.029197,139.970803,-0.243061,-0.504750,0.828341,0.971053,0.000011
45.000000,89.963504,30.029197,139.970803,-0.127147,-0.848400,-0.513858,0.956406,0.000015
0.000000,89.963504,30.029197,150.021898,0.197696,-0.383930,0.901950,0.956977,0.000011
45.000000,89.963504,30.029197,150.021898,-0.155911,-0.937747,-0.310359,0.958865,0.000014
0.000000,89.963504,30.029197,159.948905,0.579234,-0.082481,0.810977,0.945669,0.000011
45.000000,89.963504,30.029197,159.948905,-0.018912,-0.999681,-0.016746,0.957117,0.000015
0.000000,89.963504,30.029197,170.000000,0.749449,0.282849,0.598600,0.939365,0.000011
45.000000,89.963504,30.029197,170.000000,0.200823,-0.953484,0.224808,0.952169,0.000015
0.000000,89.963504,39.956204,0.000000,0.336347,0.719715,0.607356,0.949684,0.000011
45.000000,89.963504,39.956204,0.000000,0.897857,-0.437461,0.049797,0.931897,0.000015
0.000000,89.963504,39.956204,10.051095,0.067137,0.916860,0.393524,0.960051,0.000011
45.000000,89.963504,39.956204,10.051095,0.970417,-0.099129,0.220143,0.932381,0.000015
0.000000,89.963504,39.956204,19.978102,-0.292536,0.944414,0.150013,0.975356,0.000011
45.000000,89.963504,39.956204,19.978102,0.881674,0.307564,0.357847,0.936372,0.000015
0.000000,89.963504,39.956204,30.029197,-0.640055,0.763004,-0.090296,0.989962,0.000010
45.000000,89.963504,39.956204,30.029197,0.621124,0.637852,0.455356,0.942723,0.000015
0.000000,89.963504,39.956204,39.956204,-0.830944,0.485584,-0.271553,0.997201,0.000010
45.000000,89.963504,39.956204,39.956204,0.255244,0.806648,0.533074,0.951832,0.000014
0.000000,89.963504,39.956204,50.007299,-0.886717,0.206624,-0.413569,0.997984,0.000011
45.000000,89.963504,39.956204,50.007299,-0.169713,0.771316,0.613407,0.963521,0.000014
0.000000,89.963504,39.956204,60.058394,-0.842501,-0.028100,-0.537962,0.994126,0.000011
45.000000,89.963504,39.956204,60.058394,-0.502696,0.525521,0.686385,0.974685,0.000014
0.000000,89.963504,39.956204,69.985401,-0.770382,-0.141411,-0.621703,0.989656,0.000011
45.000000,89.963504,39.956204,69.985401,-0.667830,0.109010,0.736288,0.981995,0.000014
0.000000,89.963504,39.956204,80.036496,-0.723195,-0.171218,-0.669084,0.987398,0.000011
45.000000,89.963504,39.956204,80.036496,-0.617402,-0.304678,0.725249,0.982403,0.000014
0.000000,89.963504,39.956204,89.963504,-0.754139,-0.154517,-0.638278,0.988892,0.000011
45.000000,89.963504,39.956204,89.963504,-0.385665,-0.678263,0.625477,0.975459,0.000014
0.000000,89.963504,39.956204,100.014599,-0.837531,-0.160803,-0.522192,0.992381,0.000011
45.000000,89.963504,39.956204,100.014599,-0.095337,-0.885100,0.455531,0.965237,0.000015
0.000000,89.963504,39.956204,109.941606,-0.921142,-0.230106,-0.313923,0.994899,0.000010
45.000000,89.963504,39.956204,109.941606,0.178072,-0.958961,0.220645,0.953187,0.000015
0.000000,89.963504,39.956204,119.992701,-0.933358,-0.358281,-0.021852,0.993939,0.000010
45.000000,89.963504,39.956204,119.992701,0.361413,-0.931723,-0.035668,0.943838,0.000015
0.000000,89.963504,39.956204,130.043796,-0.799737,-0.508053,0.319848,0.989618,0.000010
45.000000,89.963504,39.956204,130.043796,0.429596,-0.856791,-0.285229,0.939462,0.000015
0.000000,89.963504,39.956204,139.970803,-0.496811,-0.594569,0.632191,0.979900,0.000011
45.000000,89.963504,39.956204,139.970803,0.390968,-0.810579,-0.436012,0.939747,0.000015
0.000000,89.963504,39.956204,150.021898,-0.093167,-0.537203,0.838291,0.966322,0.000011
45.000000,89.963504,39.956204,150.021898,0.333931,-0.822800,-0.459880,0.941084,0.000015
0.000000,89.963504,39.956204,159.948905,0.329335,-0.289881,0.898614,0.953353,0.000011
45.000000,89.963504,39.956204,159.948905,0.352043,-0.863461,-0.361248,0.941424,0.000015
0.000000,89.963504,39.956204,170.000000,0.590359,0.079182,0.803246,0.944962,0.000011
45.000000,89.963504,39.956204,170.000000,0.455664,-0.861700,-0.223256,0.938841,0.000015
0.000000,89.963504,50.007299,0.000000,0.445527,0.361574,0.819004,0.946643,0.000011
45.000000,89.963504,50.007299,0.000000,0.905108,-0.154567,-0.396089,0.931260,0.000015
0.000000,89.963504,50.007299,10.051095,0.233417,0.671525,0.703257,0.951714,0.000011
45.000000,89.963504,50.007299,10.051095,0.956255,0.025533,-0.291419,0.931297,0.000015
0.000000,89.963504,50.007299,19.978102,-0.125185,0.838401,0.530483,0.963711,0.000011
45.000000,89.963504,50.007299,19.978102,0.937623,0.305739,-0.165491,0.934350,0.000015
0.000000,89.963504,50.007299,30.029197,-0.555506,0.765983,0.323548,0.981084,0.000010
45.000000,89.963504,50.007299,30.029197,0.791124,0.610135,-0.043102,0.939837,0.000015
0.000000,89.963504,50.007299,39.956204,-0.841603,0.518289,0.151924,0.993322,0.000010
45.000000,89.963504,50.007299,39.956204,0.526097,0.846896,0.077384,0.948095,0.000015
0.000000,89.963504,50.007299,50.007299,-0.983564,0.180535,-0.003033,0.998472,0.000010
45.000000,89.963504,50.007299,50.007299,0.145549,0.963173,0.226080,0.958337,0.000014
0.000000,89.963504,50.007299,60.058394,-0.971823,-0.173327,-0.159742,0.996644,0.000011
45.000000,89.963504,50.007299,60.058394,-0.234487,0.889895,0.391285,0.968801,0.000014
0.000000,89.963504,50.007299,69.985401,-0.863365,-0.405422,-0.300389,0.991091,0.000010
45.000000,89.963504,50.007299,69.985401,-0.542241,0.607776,0.580158,0.977027,0.000014
0.000000,89.963504,50.007299,80.036496,-0.718644,-0.534166,-0.445216,0.983468,0.000011
45.000000,89.963504,50.007299,80.036496,-0.647292,0.227245,0.727580,0.980645,0.000014
0.000000,89.963504,50.007299,89.963504,-0.628674,-0.550039,-0.549751,0.978820,0.000011
45.000000,89.963504,50.007299,89.963504,-0.539618,-0.215693,0.813811,0.979011,0.000014
0.000000,89.963504,50.007299,100.014599,-0.626524,-0.523017,-0.577859,0.978977,0.000011
45.000000,89.963504,50.007299,100.014599,-0.282966,-0.530598,0.798997,0.972129,0.000014
0.000000,89.963504,50.007299,109.941606,-0.683478,-0.512569,-0.519741,0.981737,0.000011
45.000000,89.963504,50.007299,109.941606,0.053084,-0.728617,0.682861,0.962261,0.000014
0.000000,89.963504,50.007299,119.992701,-0.753568,-0.559963,-0.344349,0.985024,0.000011
45.000000,89.963504,50.007299,119.992701,0.383849,-0.791481,0.475623,0.950164,0.000015
0.000000,89.963504,50.007299,130.043796,-0.748386,-0.658680,-0.077838,0.985576,0.000011
45.000000,89.963504,50.007299,130.043796,0.653272,-0.735924,0.177910,0.938361,0.000015
0.000000,89.963504,50.007299,139.970803,-0.593875,-0.763040,0.255113,0.981395,0.000011
45.000000,89.963504,50.007299,139.970803,0.770371,-0.626856,-0.116531,0.937028,0.000015
0.000000,89.963504,50.007299,150.021898,-0.294096,-0.777339,0.556103,0.972983,0.000011
45.000000,89.963504,50.007299,150.021898,0.767081,-0.536549,-0.351712,0.935443,0.000015
0.000000,89.963504,50.007299,159.948905,0.104944,-0.625172,0.773400,0.960503,0.000011
45.000000,89.963504,50.007299,159.948905,0.713945,-0.498808,-0.491399,0.935137,0.000015
0.000000,89.963504,50.007299,170.000000,0.433755,-0.314474,0.844371,0.950760,0.000011
45.000000,89.963504,50.007299,170.000000,0.696994,-0.493411,-0.520332,0.936082,0.000015
0.000000,89.963504,60.058394,0.000000,0.620749,-0.045427,0.782692,0.944029,0.000011
45.000000,89.963504,60.058394,0.000000,0.782063,0.227771,-0.580084,0.939595,0.000015
0.000000,89.963504,60.058394,10.051095,0.511802,0.330163,0.793127,0.945292,0.000011
45.000000,89.963504,60.058394,10.051095,0.754277,0.274941,-0.596215,0.941428,0.000015
0.000000,89.963504,60.058394,19.978102,0.219939,0.639091,0.737014,0.951595,0.000011
45.000000,89.963504,60.058394,19.978102,0.736249,0.396496,-0.548386,0.943340,0.000015
0.000000,89.963504,60.058394,30.029197,-0.227308,0.742660,0.629910,0.966289,0.000011
45.000000,89.963504,60.058394,30.029197,0.664429,0.585282,-0.464735,0.946511,0.000015
0.000000,89.963504,60.058394,39.956204,-0.605359,0.603003,0.519546,0.980485,0.000011
45.000000,89.963504,60.058394,39.956204,0.504509,0.786188,-0.356900,0.952249,0.000015
0.000000,89.963504,60.058394,50.007299,-0.861744,0.300439,0.408820,0.991230,0.000010
45.000000,89.963504,60.058394,50.007299,0.231063,0.949753,-0.211138,0.961433,0.000014
0.000000,89.963504,60.058394,60.058394,-0.954072,-0.111624,0.278004,0.995776,0.000010
45.000000,89.963504,60.058394,60.058394,-0.106487,0.994091,-0.021055,0.971020,0.000014
0.000000,89.963504,60.058394,69.985401,-0.880374,-0.452843,0.140978,0.992278,0.000010
45.000000,89.963504,60.058394,69.985401,-0.448359,0.865878,0.221877,0.978375,0.000014
0.000000,89.963504,60.058394,80.036496,-0.698119,-0.714940,-0.038607,0.983433,0.000011
45.000000,89.963504,60.058394,80.036496,-0.659237,0.589560,0.466718,0.982755,0.000014
0.000000,89.963504,60.058394,89.963504,-0.504959,-0.833046,-0.225945,0.974122,0.000011
45.000000,89.963504,60.058394,89.963504,-0.688582,0.193709,0.698807,0.982374,0.000014
0.000000,89.963504,60.058394,100.014599,-0.383075,-0.841812,-0.380272,0.967729,0.000011
45.000000,89.963504,60.058394,100.014599,-0.518550,-0.160642,0.839821,0.977974,0.000014
0.000000,89.963504,60.058394,109.941606,-0.347810,-0.802695,-0.484467,0.965578,0.000011
45.000000,89.963504,60.058394,109.941606,-0.211781,-0.431800,0.876754,0.969605,0.000014
0.000000,89.963504,60.058394,119.992701,-0.394453,-0.779640,-0.486382,0.967607,0.000011
45.000000,89.963504,60.058394,119.992701,0.180185,-0.578248,0.795715,0.957895,0.000014
0.000000,89.963504,60.058394,130.043796,-0.453290,-0.812168,-0.367302,0.970872,0.000011
45.000000,89.963504,60.058394,130.043796,0.582600,-0.573492,0.575920,0.945727,0.000015
0.000000,89.963504,60.058394,139.970803,-0.433878,-0.890619,-0.136191,0.972435,0.000011
45.000000,89.963504,60.058394,139.970803,0.850219,-0.447704,0.276928,0.934466,0.000015
0.000000,89.963504,60.058394,150.021898,-0.280364,-0.947985,0.150734,0.968870,0.000011
45.000000,89.963504,60.058394,150.021898,0.958356,-0.281126,-0.050220,0.934159,0.000015
0.000000,89.963504,60.058394,159.948905,0.020592,-0.897407,0.440724,0.962246,0.000011
45.000000,89.963504,60.058394,159.948905,0.927143,-0.138742,-0.348073,0.934782,0.000015
0.000000,89.963504,60.058394,170.000000,0.345837,-0.689501,0.636384,0.953244,0.000011
45.000000,89.963504,60.058394,170.000000,0.848046,-0.078661,-0.524051,0.936228,0.000015
0.000000,89.963504,69.985401,0.000000,0.776937,-0.379241,0.502539,0.939447,0.000011
45.000000,89.963504,69.985401,0.000000,0.633846,0.574714,-0.517632,0.948122,0.000015
0.000000,89.963504,69.985401,10.051095,0.780656,-0.009386,0.624890,0.939474,0.000011
45.000000,89.963504,69.985401,10.051095,0.508804,0.561031,-0.652964,0.952690,0.000015
0.000000,89.963504,69.985401,19.978102,0.613638,0.374573,0.695085,0.942982,0.000011
45.000000,89.963504,69.985401,19.978102,0.427931,0.556213,-0.712392,0.955813,0.000015
0.000000,89.963504,69.985401,30.029197,0.234065,0.655267,0.718219,0.951063,0.000011
45.000000,89.963504,69.985401,30.029197,0.366989,0.607746,-0.704247,0.958706,0.000015
0.000000,89.963504,69.985401,39.956204,-0.172843,0.684135,0.708579,0.962936,0.000011
45.000000,89.963504,69.985401,39.956204,0.275914,0.704903,-0.653439,0.962215,0.000014
0.000000,89.963504,69.985401,50.007299,-0.531361,0.498002,0.685310,0.975953,0.000011
45.000000,89.963504,69.985401,50.007299,0.101867,0.828704,-0.550339,0.968365,0.000014
0.000000,89.963504,69.985401,60.058394,-0.758430,0.127050,0.639251,0.986072,0.000010
45.000000,89.963504,69.985401,60.058394,-0.141589,0.907264,-0.396010,0.976347,0.000014
0.000000,89.963504,69.985401,69.985401,-0.781964,-0.271169,0.561247,0.988837,0.000010
45.000000,89.963504,69.985401,69.985401,-0.442682,0.881067,-0.166592,0.984268,0.000014
0.000000,89.963504,69.985401,80.036496,-0.634839,-0.648930,0.419367,0.984078,0.000011
45.000000,89.963504,69.985401,80.036496,-0.682213,0.725562,0.090245,0.988768,0.000014
0.000000,89.963504,69.985401,89.963504,-0.386768,-0.894830,0.222913,0.974054,0.000011
45.000000,89.963504,69.985401,89.963504,-0.814983,0.421547,0.397619,0.989452,0.000014
0.000000,89.963504,69.985401,100.014599,-0.158482,-0.987342,0.006218,0.963944,0.000011
45.000000,89.963504,69.985401,100.014599,-0.755623,0.100205,0.647296,0.985696,0.000014
0.000000,89.963504,69.985401,109.941606,0.003494,-0.975219,-0.221216,0.955388,0.000011
45.000000,89.963504,69.985401,109.941606,-0.528557,-0.196377,0.825871,0.978293,0.000014
0.000000,89.963504,69.985401,119.992701,0.047202,-0.917600,-0.394693,0.951784,0.000011
45.000000,89.963504,69.985401,119.992701,-0.154580,-0.405480,0.900939,0.967419,0.000014
0.000000,89.963504,69.985401,130.043796,-0.001699,-0.878640,-0.477481,0.952919,0.000011
45.000000,89.963504,69.985401,130.043796,0.308959,-0.464860,0.829728,0.954518,0.000015
0.000000,89.963504,69.985401,139.970803,-0.069170,-0.899814,-0.430755,0.955078,0.000011
45.000000,89.963504,69.985401,139.970803,0.698140,-0.359500,0.619161,0.942331,0.000015
0.000000,89.963504,69.985401,150.021898,-0.064634,-0.961372,-0.267556,0.957289,0.000011
45.000000,89.963504,69.985401,150.021898,0.939536,-0.149647,0.308022,0.937056,0.000015
0.000000,89.963504,69.985401,159.948905,0.076159,-0.996985,-0.014843,0.955638,0.000011
45.000000,89.963504,69.985401,159.948905,0.995327,0.085035,-0.045745,0.935570,0.000015
0.000000,89.963504,69.985401,170.000000,0.319128,-0.919705,0.228692,0.951125,0.000011
45.000000,89.963504,69.985401,170.000000,0.924237,0.226755,-0.307194,0.938750,0.000015
0.000000,89.963504,80.036496,0.000000,0.837588,-0.542872,0.061132,0.934897,0.000011
45.000000,89.963504,80.036496,0.000000,0.553772,0.780979,-0.288803,0.950043,0.000015
0.000000,89.963504,80.036496,10.051095,0.932799,-0.258370,0.251258,0.934808,0.000011
45.000000,89.963504,80.036496,10.051095,0.337233,0.789849,-0.512261,0.959564,0.000015
0.000000,89.963504,80.036496,19.978102,0.901782,0.120200,0.415139,0.935794,0.000011
45.000000,89.963504,80.036496,19.978102,0.167187,0.733808,-0.658463,0.966367,0.000015
0.000000,89.963504,80.036496,30.029197,0.661682,0.506961,0.552418,0.942024,0.000011
45.000000,89.963504,80.036496,30.029197,0.053938,0.681047,-0.730250,0.969834,0.000014
0.000000,89.963504,80.036496,39.956204,0.311314,0.696708,0.646283,0.949575,0.000011
45.000000,89.963504,80.036496,39.956204,-0.033345,0.668283,-0.743159,0.972449,0.000014
0.000000,89.963504,80.036496,50.007299,-0.079552,0.680850,0.728089,0.959909,0.000011
45.000000,89.963504,80.036496,50.007299,-0.146773,0.694544,-0.704319,0.976550,0.000014
0.000000,89.963504,80.036496,60.058394,-0.421827,0.433562,0.796295,0.971278,0.000011
45.000000,89.963504,80.036496,60.058394,-0.310469,0.731193,-0.607425,0.982326,0.000014
0.000000,89.963504,80.036496,69.985401,-0.566381,0.072884,0.820915,0.978453,0.000011
45.000000,89.963504,80.036496,69.985401,-0.532320,0.725724,-0.435844,0.989036,0.000014
0.000000,89.963504,80.036496,80.036496,-0.518819,-0.351367,0.779338,0.979451,0.000011
45.000000,89.963504,80.036496,80.036496,-0.745488,0.631376,-0.213568,0.994257,0.000014
0.000000,89.963504,80.036496,89.963504,-0.294693,-0.696281,0.654484,0.973117,0.000011
45.000000,89.963504,80.036496,89.963504,-0.905852,0.415141,0.084197,0.995941,0.000014
0.000000,89.963504,80.036496,100.014599,-0.002413,-0.892505,0.451031,0.962585,0.000011
45.000000,89.963504,80.036496,100.014599,-0.919235,0.158303,0.360482,0.993860,0.000014
0.000000,89.963504,80.036496,109.941606,0.270369,-0.946387,0.176782,0.952198,0.000011
45.000000,89.963504,80.036496,109.941606,-0.772745,-0.125647,0.622156,0.987368,0.000014
0.000000,89.963504,80.036496,119.992701,0.434211,-0.893832,-0.111915,0.942836,0.000011
45.000000,89.963504,80.036496,119.992701,-0.470665,-0.349281,0.810233,0.977429,0.000014
0.000000,89.963504,80.036496,130.043796,0.462882,-0.803830,-0.373628,0.940081,0.000011
45.000000,89.963504,80.036496,130.043796,-0.014518,-0.460936,0.887314,0.963621,0.000014
0.000000,89.963504,80.036496,139.970803,0.378021,-0.754980,-0.535822,0.941490,0.000011
45.000000,89.963504,80.036496,139.970803,0.439788,-0.394462,0.806837,0.950610,0.000015
0.000000,89.963504,80.036496,150.021898,0.271959,-0.781794,-0.561103,0.943434,0.000011
45.000000,89.963504,80.036496,150.021898,0.787656,-0.181644,0.588731,0.938727,0.000015
0.000000,89.963504,80.036496,159.948905,0.241070,-0.862262,-0.445410,0.945708,0.000011
45.000000,89.963504,80.036496,159.948905,0.956976,0.115081,0.266370,0.938144,0.000015
0.000000,89.963504,80.036496,170.000000,0.345522,-0.905647,-0.245801,0.944273,0.000011
45.000000,89.963504,80.036496,170.000000,0.941648,0.336437,-0.010452,0.939872,0.000015
0.000000,89.963504,89.963504,0.000000,0.748263,-0.489974,-0.447245,0.932552,0.000011
45.000000,89.963504,89.963504,0.000000,0.576986,0.816753,-0.000121,0.947653,0.000015
0.000000,89.963504,89.963504,10.051095,0.896471,-0.364490,-0.251965,0.931301,0.000011
45.000000,89.963504,89.963504,10.051095,0.313288,0.916484,-0.248812,0.958454,0.000014
0.000000,89.963504,89.963504,19.978102,0.994896,-0.090985,-0.043633,0.931561,0.000011
45.000000,89.963504,89.963504,19.978102,0.042267,0.891846,-0.450359,0.970366,0.000014
0.000000,89.963504,89.963504,30.029197,0.938402,0.302863,0.166358,0.935469,0.000011
45.000000,89.963504,89.963504,30.029197,-0.161577,0.801254,-0.576094,0.977504,0.000014
0.000000,89.963504,89.963504,39.956204,0.722235,0.604669,0.335787,0.941789,0.000011
45.000000,89.963504,89.963504,39.956204,-0.304021,0.703003,-0.642929,0.981744,0.000014
0.000000,89.963504,89.963504,50.007299,0.390867,0.769673,0.504802,0.949424,0.000011
45.000000,89.963504,89.963504,50.007299,-0.424567,0.619200,-0.660555,0.985682,0.000014
0.000000,89.963504,89.963504,60.058394,0.007190,0.728697,0.684798,0.957863,0.000011
45.000000,89.963504,89.963504,60.058394,-0.546446,0.558823,-0.623789,0.989203,0.000014
0.000000,89.963504,89.963504,69.985401,-0.249994,0.499221,0.829627,0.964986,0.000011
45.000000,89.963504,89.963504,69.985401,-0.694927,0.494948,-0.521634,0.993641,0.000014
0.000000,89.963504,89.963504,80.036496,-0.344187,0.117421,0.931530,0.969687,0.000011
45.000000,89.963504,89.963504,80.036496,-0.842779,0.396718,-0.363784,0.997696,0.000014
0.000000,89.963504,89.963504,89.963504,-0.213216,-0.270455,0.938825,0.968450,0.000011
45.000000,89.963504,89.963504,89.963504,-0.963118,0.230765,-0.138385,0.999267,0.000014
0.000000,89.963504,89.963504,100.014599,0.061290,-0.550592,0.832521,0.961816,0.000011
45.000000,89.963504,89.963504,100.014599,-0.993121,0.014801,0.116148,0.998018,0.000014
0.000000,89.963504,89.963504,109.941606,0.396154,-0.689541,0.606296,0.951780,0.000011
45.000000,89.963504,89.963504,109.941606,-0.897376,-0.228191,0.377683,0.993143,0.000014
0.000000,89.963504,89.963504,119.992701,0.674253,-0.677903,0.292968,0.941640,0.000011
45.000000,89.963504,89.963504,119.992701,-0.667731,-0.434687,0.604303,0.984591,0.000014
0.000000,89.963504,89.963504,130.043796,0.818033,-0.569907,-0.077637,0.933767,0.000011
45.000000,89.963504,89.963504,130.043796,-0.272366,-0.568627,0.776196,0.971631,0.000014
0.000000,89.963504,89.963504,139.970803,0.784570,-0.454318,-0.421953,0.932830,0.000011
45.000000,89.963504,89.963504,139.970803,0.185058,-0.543668,0.818644,0.958175,0.000014
0.000000,89.963504,89.963504,150.021898,0.631134,-0.417207,-0.653917,0.936121,0.000011
45.000000,89.963504,89.963504,150.021898,0.591664,-0.357602,0.722533,0.946586,0.000015
0.000000,89.963504,89.963504,159.948905,0.453206,-0.489974,-0.744667,0.939496,0.000011
45.000000,89.963504,89.963504,159.948905,0.864974,-0.042733,0.499993,0.939442,0.000015
0.000000,89.963504,89.963504,170.000000,0.383007,-0.621899,-0.683043,0.940893,0.000011
45.000000,89.963504,89.963504,170.000000,0.934827,0.237717,0.263798,0.938670,0.000015
0.000000,89.963504,100.014599,0.000000,0.493011,-0.205346,-0.845442,0.942217,0.000011
45.000000,89.963504,100.014599,0.000000,0.706083,0.677923,0.204613,0.941517,0.000015
0.000000,89.963504,100.014599,10.051095,0.630662,-0.274881,-0.725745,0.937827,0.000011
45.000000,89.963504,100.014599,10.051095,0.443376,0.896259,-0.011699,0.952365,0.000015
0.000000,89.963504,100.014599,19.978102,0.814019,-0.189626,-0.549012,0.934407,0.000011
45.000000,89.963504,100.014599,19.978102,0.121559,0.972414,-0.199082,0.965300,0.000015
0.000000,89.963504,100.014599,30.029197,0.938024,0.089580,-0.334792,0.933958,0.000011
45.000000,89.963504,100.014599,30.029197,-0.175926,0.926535,-0.332539,0.977063,0.000014
0.000000,89.963504,100.014599,39.956204,0.902675,0.404984,-0.145480,0.937630,0.000011
45.000000,89.963504,100.014599,39.956204,-0.411372,0.811519,-0.414982,0.985527,0.000014
0.000000,89.963504,100.014599,50.007299,0.709952,0.701329,0.064074,0.944495,0.000011
45.000000,89.963504,100.014599,50.007299,-0.606493,0.652160,-0.454811,0.991513,0.000014
0.000000,89.963504,100.014599,60.058394,0.390580,0.869464,0.302456,0.952517,0.000011
45.000000,89.963504,100.014599,60.058394,-0.747623,0.489295,-0.449054,0.995364,0.000014
0.000000,89.963504,100.014599,69.985401,0.086175,0.841272,0.533699,0.957290,0.000011
45.000000,89.963504,100.014599,69.985401,-0.863503,0.315515,-0.393463,0.997850,0.000014
0.000000,89.963504,100.014599,80.036496,-0.141251,0.617765,0.773572,0.961419,0.000011
45.000000,89.963504,100.014599,80.036496,-0.942164,0.149345,-0.300038,0.998963,0.000014
0.000000,89.963504,100.014599,89.963504,-0.162560,0.283257,0.945166,0.962641,0.000011
45.000000,89.963504,100.014599,89.963504,-0.987379,-0.049349,-0.150491,0.998508,0.000014
0.000000,89.963504,100.014599,100.014599,0.012809,-0.026563,0.999565,0.959675,0.000011
45.000000,89.963504,100.014599,100.014599,-0.969042,-0.245936,0.021725,0.996392,0.000014
0.000000,89.963504,100.014599,109.941606,0.322988,-0.243233,0.914613,0.953242,0.000011
45.000000,89.963504,100.014599,109.941606,-0.868399,-0.448845,0.210765,0.991869,0.000014
0.000000,89.963504,100.014599,119.992701,0.660741,-0.301202,0.687530,0.944283,0.000011
45.000000,89.963504,100.014599,119.992701,-0.663155,-0.628304,0.406766,0.984079,0.000014
0.000000,89.963504,100.014599,130.043796,0.919026,-0.219006,0.327761,0.934848,0.000011
45.000000,89.963504,100.014599,130.043796,-0.332423,-0.747817,0.574687,0.972962,0.000014
0.000000,89.963504,100.014599,139.970803,0.992902,-0.067005,-0.098265,0.931345,0.000011
45.000000,89.963504,100.014599,139.970803,0.068182,-0.742863,0.665962,0.961376,0.000014
0.000000,89.963504,100.014599,150.021898,0.873867,0.042936,-0.484264,0.934752,0.000011
45.000000,89.963504,100.014599,150.021898,0.462824,-0.595232,0.656881,0.949703,0.000015
0.000000,89.963504,100.014599,159.948905,0.623997,0.031064,-0.780809,0.942561,0.000011
45.000000,89.963504,100.014599,159.948905,0.783082,-0.306831,0.540959,0.939698,0.000015
0.000000,89.963504,100.014599,170.000000,0.403356,-0.117010,-0.907530,0.946516,0.000011
45.000000,89.963504,100.014599,170.000000,0.923617,-0.012710,0.383105,0.938227,0.000015
0.000000,89.963504,109.941606,0.000000,0.183650,0.174864,-0.967313,0.958138,0.000011
45.000000,89.963504,109.941606,0.000000,0.848993,0.481869,0.216824,0.937708,0.000015
0.000000,89.963504,109.941606,10.051095,0.251792,-0.035373,-0.967134,0.952137,0.000011
45.000000,89.963504,109.941606,10.051095,0.635817,0.768548,0.071209,0.944352,0.000015
0.000000,89.963504,109.941606,19.978102,0.439558,-0.144144,-0.886573,0.944850,0.000011
45.000000,89.963504,109.941606,19.978102,0.320935,0.945024,-0.062685,0.956691,0.000015
0.000000,89.963504,109.941606,30.029197,0.670701,-0.051875,-0.739911,0.939899,0.000011
45.000000,89.963504,109.941606,30.029197,-0.014649,0.986881,-0.160783,0.969536,0.000014
0.000000,89.963504,109.941606,39.956204,0.790177,0.190560,-0.582500,0.939146,0.000011
45.000000,89.963504,109.941606,39.956204,-0.327315,0.919106,-0.219337,0.981178,0.000014
0.000000,89.963504,109.941606,50.007299,0.764000,0.507828,-0.398013,0.943935,0.000011
45.000000,89.963504,109.941606,50.007299,-0.598169,0.764866,-0.239110,0.990129,0.000014
0.000000,89.963504,109.941606,60.058394,0.565324,0.807860,-0.166644,0.951364,0.000011
45.000000,89.963504,109.941606,60.058394,-0.808223,0.545852,-0.220956,0.996168,0.000014
0.000000,89.963504,109.941606,69.985401,0.290892,0.953234,0.082011,0.958501,0.000011
45.000000,89.963504,109.941606,69.985401,-0.944590,0.283207,-0.165959,0.999196,0.000014
0.000000,89.963504,109.941606,80.036496,0.003476,0.925189,0.379490,0.962189,0.000011
45.000000,89.963504,109.941606,80.036496,-0.995328,0.033882,-0.090410,0.999138,0.000014
0.000000,89.963504,109.941606,89.963504,-0.156567,0.723508,0.672326,0.962888,0.000011
45.000000,89.963504,109.941606,89.963504,-0.971669,-0.236116,0.010386,0.996396,0.000014
0.000000,89.963504,109.941606,100.014599,-0.125192,0.456409,0.880918,0.960782,0.000011
